identifier,name,thumbnail,description,mimetype,url,media,agegroup,domain,curriculargoal,competencies,language,category,sourceorg,audience,keywords,status,learningoutcomes,createdon,lastupdatedon
do_3139572336638361601796,दिशा ज्ञान,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139572336638361601796/activity-3-dishaa-jnyaan.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya5j5fza2us2zbrt7s5cgsxu3tktzg42ul7ekuxldomgva/master.m3u8""}]",3-6,,,,Hindi,Activities,NCERT,{Parent},"{Direction, Poem, East, west , North, South}",Live,,NOW(),
do_3139572337908039681797,The Crow,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139572337908039681797/activity-1-the-crow.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyah6wq5p5idb4ueyu4cwzxffxfwvvl6zs6m6k263wiql7a/master.m3u8""}]",3-6,,,,Hindi,Rhymes / Lullabies,NCERT,{Parent},"{Crow,Colour ,Black}",Live,,NOW(),
do_3139572338709135361798,तीन साथी,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139572338709135361798/activity-1-tiin-saathii.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyasbvpjxj62vj4nt43v7d6ucvnsepjmgi5xjsk2sxgfsca/master.m3u8""}]",3-6,,,,Hindi,Stories,NCERT,{Parent},"{Elephent,Goat,Water,Saparow}",Live,,NOW(),
do_3139572339840532481665,मेला- 1,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139572339840532481665/activity-1-melaa.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyarybjevptvafkrf5vyjzhhotgxvsoe7o2dw7ltnvxmila/master.m3u8""}]",3-6,,,,Hindi,Stories,NCERT,{Parent},"{Mela Scene, cutouts, story, characters}",Live,,NOW(),
do_3139572340451819521547,मेला- 2,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139572340451819521547/activity-2-melaa.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya77nskjd5sdqzbwxctrnu6d4mfegdn2fq26vlliabwpaq/master.m3u8""}]",3-6,,,,Hindi,Rhymes / Lullabies,NCERT,{Parent},"{Mela Scene, cutouts, story, characters}",Live,,NOW(),
do_3139572341645230081548,आलू की सड़क,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139572341645230081548/activity-1-aaluu-kii-sddk.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyabyfnhqdv3y7gm4l427mz4nxxzkzawx52vxkf5bnuuvpq/master.m3u8""}]",3-6,,,,Hindi,Stories,NCERT,{Parent},"{Bhalu,Bander, Aalu, Sadak}",Live,,NOW(),
do_3139578722016870401981,फूली रोटी 1,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139578722016870401981/mathematicsclass-1-meri-pyari-billi-dhundo-ep-2-activity-3-tirngaa-.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyauake7zx6heyrg6bbsc2j5ooe32h7yt4qymscmbzwod6a/master.m3u8""}]",3-6,,,,Hindi,Stories,NCERT,{Parent},"{फूली रोटी, बर्तन, जमाल, कटोरी, बेलन, कहानी}",Live,,NOW(),
do_3139578742526935041861,फूली रोटी 2,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139578742526935041861/class-01-hindi-ch12-phooli-roti-activity-2-phuulii-rottii.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyabpebfvrtsnixfflf73pbr56dy4646fqqvjalwd72dbwa/master.m3u8""}]",3-6,,,,Hindi,Rhymes / Lullabies,NCERT,{Parent},"{गोल रोटी, नक्शा, बनाना, तपाना, पृथ्वी,  कविता}",Live,,NOW(),
do_31395787620451123211028,शब्दों का खेल,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31395787620451123211028/class-01-hindi-ch12-phooli-roti-activity-3-shbdon-kaa-khel.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyax4p6su6jnbpqbcm3iwfqvcaolloz3vgqygwpgy5u4mza/master.m3u8""}]",3-6,,,,Hindi,Activities,NCERT,{Parent},"{शब्दों का खेल, शब्द बनाओ}",Live,,NOW(),
do_3139579049284403201920,झरना,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139579049284403201920/hmaaraa-rhaan-sehn-bhaag-2-activity-1-jhrnaa.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaytvjdcz7hyopy464piibbrkxgnuh66shy46ncshu3qpq/master.m3u8""}]",6-8,,,,Hindi,Rhymes / Lullabies,NCERT,{Parent},"{झ , झरना, झाड़ू, गाना}",Live,,NOW(),
do_3139579052592578561921,प्रश्न पहेली- 1,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139579052592578561921/hmaaraa-rhaan-sehn-bhaag-2-activity-2-prshn-phelii.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyacggxpg4wkkctca26k5xra3vcfzbylgfysizpb2qjxgma/master.m3u8""}]",6-8,,,,Hindi,Riddles,NCERT,{Parent},"{दिवाली, जगमग, दिया, रंग, दाँत}",Live,,NOW(),
do_31395790566575308811016,प्रश्न पहेली-2,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31395790566575308811016/humare-aas-pass-bhag-2-activity-1-prshn-phelii.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaht4c56y2xigwct4moaiqdq22cyccu2zkwjjvmmsa2zyq/master.m3u8""}]",6-8,,,,Hindi,Riddles,NCERT,{Teacher},"{ज, जेब, बजा, जड़, राजा}",Live,,NOW(),
do_3139579057409556481922,प्रश्न पहेली -3,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139579057409556481922/humare-aas-pass-bhag-3-activity-1-prshn-phelii.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyamqlb3iwwkbvs3yald6j4zlqlode23cfarktztfos232a/master.m3u8""}]",6-8,,,,Hindi,Riddles,NCERT,{Teacher},"{डमरू, डमडम, डोरी, पकोड़ी, चिड़िया, खड़िया, छड़ी, कोड़ा, पेड़}",Live,,NOW(),
do_3139579058297405441965,शेर,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139579058297405441965/humare-aas-pass-bhag-4-activity-1-sher.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyawyeigbsa3qjpff5oklp4qkdiukja6drdtgz7rqg4qzha/master.m3u8""}]",6-8,,,,Hindi,Rhymes / Lullabies,NCERT,{Parent},"{शेर, खरगोश, कविता}",Live,,NOW(),
do_3139579482584678401962,प्रश्न पहेली- 4,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139579482584678401962/humara-khaan-paan-aur-sehat-bhaag-1-activity-1-prshn-phelii.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya34ifvrevkhdwmm2ckdwcmzjtwapqktie4uqhpcti5s5a/master.m3u8""}]",6-8,,,,Hindi,Riddles,NCERT,{Teacher},"{गुलाब, गुलाल ,पूरब, सूरज, पहेली}",Live,,NOW(),
do_31395794831959654411020,प्रश्न पहेली- 5,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31395794831959654411020/punravratti-bhaag-1-activity-1-prshn-phelii.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya6mzcv362vwdkb7rqymvqyxrpzqp66vcfitob7zkl3oea/master.m3u8""}]",6-8,,,,Hindi,Riddles,NCERT,{Teacher},"{झ, झंडा, झूला, झोला}",Live,,NOW(),
do_3139572340209991681546,कौन परिंदा,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139572340209991681546/activity-1-kaun-prindaa.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyagfpcfchxhcxktjjez3va6aggxtvtqjnd4zspmgdcmnea/master.m3u8""}]",3-6,,,,Hindi,Songs,NCERT,{Parent},"{चाँद का बच्चा, चाँद, कविता}",Live,,NOW(),
do_3139572382279680001668,अक्षरों से शब्द बनाओ,https://obj.diksha.gov.in/ntp-content-production/content/do_31394291277539737614363/artifact/do_31394291277539737614363_1702015719743_jaadu.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3139572382279680001668/activity-2-akssron-se-shbd-bnaao.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyab2havw5xm4tro5jyiuts7dml3wlhtrq5pr7lfmzurvua/master.m3u8""}]",3-6,,,,Hindi,Activities,NCERT,{Parent},"{अक्षर, ठ, ध, ढ़, ण, शब्द बनाओ}",Live,,NOW(),
do_3130581618197626881915,वस्तुओं की छंटाई और वर्गीकरण | Part 3/4 | Sorting and Classification of Objects | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130581618197626881915/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130581618197626881915/1.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyau4eyy32derfpm7n72cfvsh4hhhqjuyle3mckbqm6cu2a/master.m3u8""}]",6-8,,,,Hindi,Activities,TicTac,{Teacher},"{DJP, Sorting, activity}",Live,,NOW(),
do_313000294131466240186,शून्य का मतलब | Part 1/2 | Meaning of zero | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313000294131466240186/artifact/logo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313000294131466240186/64.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya23iavolu3r3yeyzztv5whduuxbkzzzbqkknmkyg5qmca/master.m3u8""}]",6-8,,,,Hindi,Activities,TicTac,{Teacher},"{DJP, zero, math, activity}",Live,,NOW(),
do_312990386845704192147,क्रमबद्धता | Part 2/2 | Seriation | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_312990386845704192147/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312990386845704192147/344.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya5w7n66u42kzzqjcfgferpa4svlitqnwgzccxnpylpsva/master.m3u8""}]",3-6,,,,Hindi,Activities,TicTac,{Teacher},"{DJP, Sequence, math, activity}",Live,,NOW(),
do_312990386692448256128,क्रमबद्धता | Part 1/2 | Seriation | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_312990386692448256128/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312990386692448256128/343.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaajnz6tpmh7ff6q2mj3bbvi5cw7m2ipdqxcfbs3g2kexa/master.m3u8""}]",3-6,,,,Hindi,Activities,TicTac,{Teacher},"{DJP, Sequence, math, activity}",Live,,NOW(),
do_312990386544910336191,वस्तुओं का वर्गीकरण | Part 2/2 | Classification of Objects | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_312990386544910336191/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312990386544910336191/342.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya7a7kwnappowndvb7ngt3g24ktvmlpt4c3vwfisbqjeva/master.m3u8""}]",6-8,,,,Hindi,Activities,TicTac,{Parent},"{separation, DJP, math, activity}",Live,,NOW(),
do_312990386404270080132,वस्तुओं का वर्गीकरण | Part 1/2 | Classification of Objects | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_312990386404270080132/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312990386404270080132/341.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyapxlz2p75weogiry7fjb4c6o645ltwv3ujjs4fyhgumiq/master.m3u8""}]",3-6,,,,Hindi,Activities,TicTac,{Parent},"{separation, DJP, math, activity}",Live,,NOW(),
do_312990333999472640138,दैनिक जीवन में मुद्रा | Part 3/3 | Money in our daily life | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_312990333999472640138/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312990333999472640138/76.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyal4u4pq73grbmkeextj7yktkijfkz7lvc4ijnxqalq45a/master.m3u8""}]",6-8,,,,Hindi,Activities,TicTac,{Parent},"{DJP, Daily life, math, money}",Live,,NOW(),
do_31299033389976780817,दैनिक जीवन में मुद्रा | Part 2/3 | Money in our daily life | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_31299033389976780817/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31299033389976780817/75.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyavg6suurgqikkzkgvsg6h4pt4ni6kgg3ajcosdprllgiq/master.m3u8""}]",6-8,,,,Hindi,Activities,TicTac,{Parent},"{DJP, Daily life, math, money}",Live,,NOW(),
do_312990333780295680120,दैनिक जीवन में मुद्रा | Part 1/3 | Money in our daily life | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_312990333780295680120/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312990333780295680120/74.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyam2x2k2akz7rwzuohvegn4xd4i7p4qcairpfhbto4swvq/master.m3u8""}]",6-8,,,,Hindi,Activities,TicTac,{Parent},"{DJP, Daily life, math, money}",Live,,NOW(),
do_312990333668261888136,सीधी और उल्टी गिनती | Part 3/3 | Forward and Background Counting | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_312990333668261888136/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312990333668261888136/73.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyabv3xf3d5dqbzo34br6qnbyc6gkkdak7ulzg6yyjxbrxq/master.m3u8""}]",6-8,,,,Hindi,Activities,TicTac,{Parent},"{Counting, DJP, counting, math, activity}",Live,,NOW(),
do_312990333585973248135,सीधी और उल्टी गिनती | Part 2/3 | Forward and Background Counting | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_312990333585973248135/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312990333585973248135/72.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya2o3d3i5z3r4425nv5wegngzdm6p3bfxjcuiy3ud6ad5q/master.m3u8""}]",6-8,,,,Hindi,Activities,TicTac,{Parent},"{Counting, DJP, counting, math, activity}",Live,,NOW(),
do_31299033350615859216,0 से 100 तक की संख्याएँ | Part 1/3 | Numbers 0-100 | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_31299033350615859216/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31299033350615859216/71.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya3o5w3opm6cbzbs4pa4psrkpyool4vtfktiosnx5of26q/master.m3u8""}]",6-8,,,,Hindi,Activities,TicTac,{Parent},"{DJP, Counting, math, activity}",Live,,NOW(),
do_312990333444333568136,संख्याओं में पैटर्न | Part 3/3 | Number Patterns | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_312990333444333568136/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312990333444333568136/70.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyagvkfyha7poketooxqes4pa2i5y7mp4jxxrsdekoamhhq/master.m3u8""}]",6-8,,,,Hindi,Activities,TicTac,{Teacher},"{DJP, Pattern, activity, math}",Live,,NOW(),
do_312990333395329024134,संख्याओं में पैटर्न | Part 2/3 | Number Patterns | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_312990333395329024134/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312990333395329024134/69.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyamwam4ysnfcpwuqxgd36ghj3egpxbtqkyl2syfrbbw2tq/master.m3u8""}]",6-8,,,,Hindi,Activities,TicTac,{Teacher},"{DJP, Pattern, activity, math}",Live,,NOW(),
do_312990333315637248137,संख्याओं में पैटर्न | Part 1/3 | Number Patterns | Hindi | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_312990333315637248137/artifact/icon.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_312990333315637248137/68.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyajxquvq4a6geamn2my6mlakrfctoifh4ppmha23vju3bq/master.m3u8""}]",6-8,,,,Hindi,Activities,TicTac,{Teacher},"{DJP, Pattern, activity, math}",Live,,NOW(),
do_31320681788258713616505,Measurement of length by using non-standard units | Part 4/4 | English | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_31320681788258713616505/artifact/8jbf4qp6zgnehqu.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320681788258713616505/s6xbbefhivvs2if.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyap2hxqmjpmijxrk2iorkumyj5mrvmricr2mxidyh6usgq/master.m3u8""}]",6-8,,,,English,Activities,TicTacLearn,{Teacher},"{DJP, Math, Length, Measurement}",Live,,NOW(),
do_31320681783564697616504,Measurement of length by using non-standard units | Part 3/4 | English | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_31320681783564697616504/artifact/8jbf4qp6zgnehqu.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320681783564697616504/kd3o1ajbmrb86f2.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyae76gi2szyvqapwmvqwh3ahsmdqoluz7bf2hi4z6rt2aq/master.m3u8""}]",3-6,,,,English,Activities,TicTacLearn,{Parent},"{DJP, Measurement, Length, Objects}",Live,,NOW(),
do_31320681778189926416010,Measurement of length by using non-standard units | Part 2/4 | English | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_31320681778189926416010/artifact/8jbf4qp6zgnehqu.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31320681778189926416010/4nkuquy1lmbfmte.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya7n5diro5ritnz6amkk4ula2zzfbpsgdpv4bjgwni6zma/master.m3u8""}]",6-8,,,,English,Activities,TicTacLearn,{Parent},"{DJP, Length, Non-Standard Units}",Live,,NOW(),
