identifier,name,thumbnail,description,mimetype,url,media,agegroup,domain,curriculargoal,competencies,language,category,sourceorg,audience,keywords,status,learningoutcomes,createdon,lastupdatedon
do_31306473945880166419057,వస్తువులని క్రమపరచడం & వర్గీకరించడం|Part 1/4|Sorting and Classification of Objects|Telugu|Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_31306473945880166419057/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31306473945880166419057/4.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaguqud3ijp5zw2c7rcnbnp35fv7lyez6athvuyp6qmnca/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Teacher},{DJP different things sorting and classification.},Live,,NOW(),
do_31306473913400524818762,వస్తువుల మధ్య దూరం | Part 3/3 | Distance between objects | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_31306473913400524818762/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31306473913400524818762/3.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyagoc6rexqv5jr53gug2p5dirko7jls3kdvbbajo4ylzeq/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Teacher},{DJP different things sorting and classification.},Live,,NOW(),
do_31306473906553651219056,వస్తువుల మధ్య దూరం | Part 2/3 | Distance between objects | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_31306473906553651219056/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31306473906553651219056/2.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyagxwots56r5sqv3ker22xtkgalxnpl3zjvvzhs5e3lkuq/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Teacher},{DJP different things sorting and classification.},Live,,NOW(),
do_31306473898267443217650,వస్తువుల మధ్య దూరం | Part 1/3 | Distance between objects | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_31306473898267443217650/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31306473898267443217650/1.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya4opfckzatle7hntzqbtq3hlyg4bi7gdovayrvgxq5rlq/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Parent},{DJP classification of objects},Live,,NOW(),
do_3130581049063096321885,21-40 వరకు గల సంఖ్యలు | Part 3/3 | Numbers from 21-40 | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130581049063096321885/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130581049063096321885/9.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaf4kmlwv4tktgtljaxda3zxibwk47ukg37a7w2xrglqra/master.m3u8""}]",3-6,,,,Telugu,Activity,,{Both},{DJP numbers countining},Live,,NOW(),
do_3130581046038855681884,21-40 వరకు గల సంఖ్యలు | Part 2/3 | Numbers from 21-40 | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130581046038855681884/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130581046038855681884/8.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyampu7dhktbnph5hxw3zp6dnn43xfayvpznt53qgtr53vq/master.m3u8""}]",3-6,,,,Telugu,Activity,,{Parent},{DJP numbers countining},Live,,NOW(),
do_3130581045572812801883,21-40 వరకు గల సంఖ్యలు | Part 1/3 | Numbers from 21-40 | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130581045572812801883/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130581045572812801883/7.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaabrgspayygbbzrm7udfq56qj67nm64fpvndsdr642tfa/master.m3u8""}]",3-6,,,,Telugu,Activity,,{Teacher},{DJP classification of objects},Live,,NOW(),
do_3130581045068185601461,పనుల క్రమం | Part 3/3 | Sequencing of events | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130581045068185601461/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130581045068185601461/6.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyallypepkgsju3a43muyppxwa2ijimya7f7vsbsbaorgba/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Teacher},{DJP sequencing of events.},Live,,NOW(),
do_3130581044475904001842,పనుల క్రమం | Part 2/3 | Sequencing of events | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130581044475904001842/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130581044475904001842/5.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya232uwc7m4dnep6y74zjbhcnjh2znpkscor4qayssobsq/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Teacher},{DJP sequencing of events.},Live,,NOW(),
do_3130581043819560961901,పనుల క్రమం | Part 1/3 | Sequencing of events | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130581043819560961901/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130581043819560961901/4.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaragj7elrbhq6ctalbg4j5lour3bdmx23ln6muykyzava/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Teacher},{DJP sequencing of events.},Live,,NOW(),
do_3130581043288555521378,ఆరు నుండి తొమ్మిది (6-9) వరకు గల సంఖ్యలు | Part 3/3 | Numbers from 6-9 | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130581043288555521378/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130581043288555521378/3.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaask2ddaohgfaxwbrfrqdcwkc26ttbskddayd2rfobusa/master.m3u8""}]",3-6,,,,Telugu,Activity,,{Both},{DJP 6 to 20 numbers counting},Live,,NOW(),
do_3130581042861260801341,ఆరు నుండి తొమ్మిది (6-9) వరకు గల సంఖ్యలు | Part 2/3 | Numbers from 6-9 | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130581042861260801341/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130581042861260801341/2.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyambjomf44wry3s4ta6phcpqfyo5ckpc532xnfcdj53ala/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Teacher},{DJP 6 to 20 numbers counting},Live,,NOW(),
do_3130581042376867841900,ఆరు నుండి తొమ్మిది (6-9) వరకు గల సంఖ్యలు | Part 1/3 | Numbers from 6-9 | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130581042376867841900/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130581042376867841900/1.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyafxzj5fb4ka2uwpbboxhmha52ebafc5pnawwhrcemlzgq/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Teacher},{DJP 6 to 20 numbers counting},Live,,NOW(),
do_313034766415478784154,సంఘటనల వ్యవధి | Part 3/3 | Duration of events | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034766415478784154/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034766415478784154/9.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya2bom75jb4m2y3ghev556t2dskbhareoamak5f5rbwxyq/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Teacher},{DJP duration of events in different things},Live,,NOW(),
do_313034766378991616153,సంఘటనల వ్యవధి | Part 2/3 | Duration of events | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034766378991616153/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034766378991616153/8.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaysasbtzwqi3pc3lgpymjilzxkpgm6z7rvpk2hml4s6wa/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Both},"{DJP, Time, Duration, Distance, Examples}",Live,,NOW(),
do_313034766334803968153,సంఘటనల వ్యవధి | Part 1/3 | Duration of events | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034766334803968153/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034766334803968153/7.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyakcnxly7ydpf276vu7wtpsdgf2gz653wutbimyv4lumga/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Both},"{DJP, Time, Duration, Distance}",Live,,NOW(),
do_313034766276075520152,ఒక అంకె గల సంఖ్యల తీసివేత | Part 3/3 | Subtraction of one digit numbers | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034766276075520152/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034766276075520152/6.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyashirrbml7dekwaaiykeum2lv7ldo6lp63othn2jlvilq/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Both},"{DJP, Single Digit numbers, Substraction}",Live,,NOW(),
do_313034766238228480150,ఒక అంకె గల సంఖ్యల తీసివేత | Part 2/3 | Subtraction of one digit numbers | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034766238228480150/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034766238228480150/5.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyamdsryu6ebyrfrcdldjashtgxczqsxl6tdtqybk2xgz5a/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Both},"{DJP, Single Digit numbers, Substraction}",Live,,NOW(),
do_313034766194098176153,ఒక అంకె గల సంఖ్యల తీసివేత | Part 1/3 | Subtraction of one digit numbers | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034766194098176153/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034766194098176153/4.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyauryrxfsgrgl56zc7ufjjlxlkxuodtqt2odhgtok2q4ta/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Both},"{DJP, Single Digit numbers, Substraction}",Live,,NOW(),
do_313034766154350592152,ఒక అంకె గల సంఖ్యల కూడిక | Part 3/3 | Addition of one digit numbers | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034766154350592152/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034766154350592152/3.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya4eamjnsewfnt6odc6eek5bheqwtjlnzuefxq4fa22hva/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Both},"{DJP, Single Digit numbers, Addition}",Live,,NOW(),
do_313034766121410560152,ఒక అంకె గల సంఖ్యల కూడిక | Part 2/3 | Addition of one digit numbers | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034766121410560152/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034766121410560152/2.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyam4kpmfyqd2egjeklvkbwuqgap557vuomfgypdc43fera/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Teacher},"{DJP, Numbers, Addition, One Digit}",Live,,NOW(),
do_313034766078812160144,ఒక అంకె గల సంఖ్యల కూడిక | Part 1/3 | Addition of one digit numbers | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034766078812160144/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034766078812160144/1.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyatklxu4lwvwgargunqeup2trgs2taykevf6ijil7dswgq/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Teacher},"{DJP,telugu ankulu aadharanga koodika (addition)}",Live,,NOW(),
do_313034759789092864155,ముందుకు మరియు వెనక్కి లెక్కించడం | Part 2/2 | Forward and Background Counting | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034759789092864155/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034759789092864155/5.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyatpdb3z3ucdp7xamdy6unsdlwgwfsgqwgagfhw6uzrzlq/master.m3u8""}]",6-8,,,,Telugu,Activity,,{Teacher},"{DJP,telugu ankulumunduku..okati,rendu,moodu....}",Live,,NOW(),
do_313034759748976640154,ముందుకు మరియు వెనక్కి లెక్కించడం | Part 1/2 | Forward and Background Counting | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034759748976640154/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034759748976640154/4.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya4ff2advl2mszued6fkdhrwyo5tfe5bql3tyt7c7kcxia/master.m3u8""}]",3-6,,,,Telugu,Stories,,{Teacher},"{DJP,telugu}",Live,,NOW(),
do_313034759708770304143,0 నుండి 100 వరకు గల సంఖ్యలు | Part 1/1 | Numbers from 0 - 100 | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034759708770304143/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034759708770304143/3.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyavdfiqfievsg3edpms7l72ufelbckny6pfks43imb3h5a/master.m3u8""}]",3-6,,,,Telugu,Activity,,{Teacher},"{DJP, Counting, Numbers, Place Value, Currency}",Live,,NOW(),
do_313034759645732864149,వరుస క్రమంలో ఏర్పరచడం | Part 1/2 | Seriation | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_313034759645732864149/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_313034759645732864149/1.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyazudnl4bsbphombirb4i3vlnvngkwjpzfrbhccdtgnnya/master.m3u8""}]",3-6,,,,Telugu,Activity,,{Parent},"{DJP, Sun Rise, Breshing, Bathing, Order of the things}",Live,,NOW(),
do_3130187586042347521783,10-20 వరకు గల సంఖ్యల పోలిక | Part 3/3 | Comparison of numbers from 10-20 | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130187586042347521783/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130187586042347521783/39.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya26dxobibvfd25ylspbvjd274lemgfn5ujadivrs3jg6a/master.m3u8""}]",3-6,,,,Telugu,Activity,,{Teacher},"{DJP, Mother, Children, Numbers, Counting}",Live,,NOW(),
do_3130187584524533761782,10-20 వరకు గల సంఖ్యల పోలిక | Part 2/3 | Comparison of numbers from 10-20 | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130187584524533761782/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130187584524533761782/38.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyashxb5fqbmnyrssr57f3uoahzu2sfa57rkkfxil3skxra/master.m3u8""}]",3-6,,,,Telugu,Activity,,{Parent},"{DJP, Garden, Flowers, Mother, Children, Count}",Live,,NOW(),
do_3130187582960680961121,10-20 వరకు గల సంఖ్యల పోలిక | Part 1/3 | Comparison of numbers from 10-20 | Telugu | Class 1,https://obj.diksha.gov.in/ntp-content-production/content/do_3130187582960680961121/artifact/ttllogo.thumb.png,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3130187582960680961121/37.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaz6lr652vhs3ht6pgaagddvt2ltsemy745q32k2fxhnfq/master.m3u8""}]",3-6,,,,Telugu,Activity,,{Parent},"{DJP, Monkey, Banana, Squirrel, Mango, Count, Numbers}",Live,,NOW(),
